"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
5.60400585905166e-135,3.41781014296156,0.89,0.093,1.40823063232109e-130,"0","Pcolce2"
6.22317052791675e-135,3.38072777476105,0.77,0.064,1.5638205219602e-130,"0","Cngb1"
2.92856200198287e-134,3.49318069832749,0.75,0.061,7.35918345478276e-130,"0","A730046J19Rik"
3.290817762023e-134,3.61963135018397,0.74,0.061,8.2694959541876e-130,"0","Slc1a2"
6.49676648266288e-134,3.47878675657332,0.74,0.06,1.63257244942836e-129,"0","Ano2"
3.70627333145143e-133,3.54401766047871,0.99,0.133,9.3134942546043e-129,"0","Scn9a"
8.66581788283896e-133,3.7334567489484,0.71,0.056,2.1776333757786e-128,"0","Stxbp5l"
2.1085011461638e-132,3.02642839096789,0.89,0.09,5.29845253019502e-128,"0","Gramd1c"
8.60139230950558e-132,3.44181580717961,0.75,0.062,2.16144387345566e-127,"0","Cnga4"
2.52306065819777e-131,3.52028874446898,0.93,0.112,6.34019912798519e-127,"0","Tspan7"
3.01844161543546e-131,3.24998838132316,0.85,0.083,7.58504193542776e-127,"0","Mapk8ip2"
7.89726721250547e-131,3.60477140680156,0.83,0.082,1.9845042778305e-126,"0","Snap25"
9.45590065216179e-130,3.68469479477682,0.77,0.069,2.37617327488174e-125,"0","Tstd1"
1.04224889227978e-129,3.64038032340478,0.78,0.071,2.61906724140986e-125,"0","Slc24a2"
2.76469577790295e-129,3.71577706961551,0.79,0.076,6.94740402029231e-125,"0","Fam81b"
4.4193009593069e-129,3.52590147490176,0.85,0.088,1.11052613806423e-124,"0","Ppp1r14c"
1.20918587359201e-128,3.50937153570151,0.86,0.092,3.03856318174935e-124,"0","Oscp1"
5.57905896500929e-128,3.42496844022875,0.78,0.071,1.40196172731718e-123,"0","Rtp1"
1.02966196102402e-127,3.16782487436462,0.9,0.101,2.58743754185726e-123,"0","Stmn3"
4.03397725433458e-127,3.48572444126163,0.99,0.144,1.01369814424174e-122,"0","Aplp1"
6.60514581497956e-127,3.33869503461024,0.76,0.068,1.65980709184621e-122,"0","Pifo"
1.44293018254358e-126,3.45416937311922,0.96,0.129,3.62593925571377e-122,"0","Rab6b"
1.59931097109396e-124,3.3254631646823,0.88,0.102,4.01890853926202e-120,"0","Trnp1"
4.59656587637198e-124,3.74327783943116,0.81,0.084,1.15507103907351e-119,"0","Snca"
1.98591897985713e-123,3.70002019227067,0.68,0.055,4.99041580448299e-119,"0","Cend1"
5.01807278875883e-123,3.63856508879267,0.61,0.043,1.26099151108721e-118,"0","Uckl1os"
1.12813814857161e-122,3.42536708688658,0.71,0.061,2.8348983535456e-118,"0","1700016K19Rik"
1.49395895696237e-122,3.53079089755646,0.74,0.067,3.75416946295073e-118,"0","Clstn2"
3.25609045642917e-122,3.63189533019048,0.75,0.071,8.18222970796087e-118,"0","Fam131c"
7.27031140618661e-122,3.66513488558143,0.73,0.066,1.82695655326063e-117,"0","Nxph3"
8.42907583132134e-122,3.21974818789894,0.98,0.137,2.11814246565274e-117,"0","Plekhb1"
9.19002860773757e-122,3.05818849299538,0.89,0.101,2.30936228883837e-117,"0","Manea"
2.69892348588728e-121,3.86668944708285,0.58,0.039,6.78212482768615e-117,"0","Nyap2"
5.23931277903101e-121,3.63579310059002,0.8,0.086,1.3165869082427e-116,"0","Cacnb3"
6.63306817992876e-121,3.30590328753817,0.8,0.081,1.6668237029343e-116,"0","Lrriq1"
6.62390621767056e-120,3.59011938286562,0.73,0.069,1.66452139343843e-115,"0","Gdap1"
6.34051449759793e-119,3.5561682884052,0.75,0.073,1.59330788810138e-114,"0","Efna3"
2.11160579830365e-118,2.99104701268874,1,0.14,5.30625421055724e-114,"0","Uchl1"
1.29240981218383e-117,3.29557088633631,0.97,0.141,3.24769661703676e-113,"0","Nrxn1"
1.57947503043325e-117,3.27382297569894,0.82,0.089,3.96906280397571e-113,"0","Them6"
1.70166248670089e-117,3.47034287131301,0.77,0.08,4.27610766283068e-113,"0","Pex5l"
1.93410779601245e-117,3.50394824571736,0.72,0.066,4.86021948059969e-113,"0","Ttc21a"
2.49420623430081e-117,2.66244447975992,0.9,0.104,6.26769084617451e-113,"0","Mlf1"
2.85662666811448e-117,3.46287931304538,0.74,0.071,7.17841715430489e-113,"0","Rd3"
5.44791250748036e-117,3.47971949632762,0.7,0.063,1.36900593400474e-112,"0","Iqcg"
6.1059339095909e-117,3.59172517729107,0.66,0.055,1.5343601321411e-112,"0","Cfap126"
6.18869187581207e-117,2.66202402548242,0.88,0.098,1.55515638147282e-112,"0","Uncx"
2.03254150577283e-116,3.06793844174493,0.84,0.093,5.10757354985656e-112,"0","Spock1"
2.77445922153413e-116,3.20676452957264,0.9,0.114,6.9719385777931e-112,"0","Tspyl4"
3.01112400776325e-116,3.24023901542583,0.74,0.071,7.56665351910828e-112,"0","Efcab10"
4.9528171678672e-116,3.08022482687326,0.85,0.097,1.24459342611335e-111,"0","Pde4a"
1.58483768109055e-115,2.84412698142523,0.97,0.128,3.98253860881244e-111,"0","Elavl3"
3.34337421592321e-115,3.64653598365895,0.68,0.06,8.40156506719342e-111,"0","Tmem178b"
3.58915236943684e-115,3.28736159180092,0.77,0.079,9.01918098915784e-111,"0","Fmn2"
4.0485028366235e-115,3.43453680117991,0.75,0.075,1.01734827781512e-110,"0","Zfp385b"
3.98682952493406e-114,3.38547658033777,0.74,0.073,1.00185039132068e-109,"0","Elmod3"
4.67199724666611e-114,3.34812717582577,0.75,0.074,1.17402618811473e-109,"0","BC049352"
5.09562694905921e-114,3.2954838627314,0.87,0.11,1.28048009602909e-109,"0","Impdh1"
1.33408779276033e-113,3.48913710379226,0.76,0.079,3.35242921442742e-109,"0","Scg5"
1.12132448419486e-112,3.49404772552025,0.73,0.072,2.81777629633326e-108,"0","Nat14"
2.09365069168219e-112,3.32326259306906,0.85,0.105,5.26113482312816e-108,"0","Hist2h2be"
4.07888988627226e-112,3.94225439309539,0.57,0.041,1.02498423952136e-107,"0","Scn4b"
7.07433534117753e-111,3.1562873192101,0.91,0.126,1.7777097278845e-106,"0","Klhl5"
8.06201093587045e-110,3.56813535033566,0.67,0.061,2.02590272807488e-105,"0","Rab3b"
1.09904389017573e-109,3.51939119144752,0.65,0.057,2.7617873916226e-105,"0","Erich3"
1.66116293903099e-109,2.76026146251208,0.82,0.09,4.17433634949097e-105,"0","Myt1l"
1.75127048319514e-109,4.74880967100426,0.64,0.057,4.40076759722107e-105,"0","Dlg2"
9.34591543577565e-109,3.92720005673551,0.62,0.053,2.34853508985606e-104,"0","Kirrel2"
1.61581824273241e-108,3.58492750027541,0.71,0.071,4.06038966216227e-104,"0","Celf4"
1.84175091761846e-108,2.75998184984631,0.89,0.113,4.62813588088342e-104,"0","Ebf3"
4.54026791163282e-108,3.28068836392456,0.71,0.07,1.14092392351421e-103,"0","AC109619.1"
7.80501795533866e-108,3.21662268690238,0.86,0.113,1.96132296199705e-103,"0","Rab3a"
1.00646408711333e-107,2.89476908810361,0.94,0.133,2.52914360450709e-103,"0","Syt11"
2.79842269807005e-107,3.20976207488945,0.75,0.081,7.03215639798022e-103,"0","Tarsl2"
5.6973498832211e-107,3.30597029990132,0.69,0.067,1.43168705215463e-102,"0","Trim66"
9.4603119719831e-107,3.30080748532533,0.89,0.128,2.37728179543963e-102,"0","Eml2"
1.07026797204669e-106,3.40137161224889,0.65,0.058,2.68947638695612e-102,"0","Cdkl4"
2.57344635611526e-106,3.36828958927871,0.74,0.08,6.46681334828205e-102,"0","Pkia"
3.77592865749058e-106,2.77990858969608,0.93,0.131,9.48853112340809e-102,"0","Ebf2"
4.07403731720739e-106,3.9180825022597,0.54,0.039,1.02376483744105e-101,"0","Jhy"
7.69204073938677e-106,3.56680255324768,0.72,0.076,1.9329329174005e-101,"0","Ttll3"
1.82823740398839e-105,3.44281317466416,0.61,0.052,4.59417777248243e-101,"0","Iqub"
3.06907797091489e-105,3.57244577975328,0.59,0.048,7.71228603311204e-101,"0","Trarg1"
3.28015122827708e-105,3.66348419661365,0.65,0.06,8.24269202153747e-101,"0","Kcnmb2"
4.53471058891341e-105,3.34233758009551,0.67,0.063,1.13952742388805e-100,"0","Sgtb"
6.03024009559209e-105,3.42995569358211,0.64,0.057,1.51533903362134e-100,"0","BC051077"
8.61393632665718e-105,3.37149521520684,0.78,0.093,2.16459605952568e-100,"0","Slc8a1"
1.69978251888875e-104,3.22828190270771,0.76,0.085,4.27138349171555e-100,"0","Dzip1l"
1.2446150197061e-103,3.4751668031898,0.67,0.066,3.12759308301945e-99,"0","Kif5a"
2.46247284661792e-102,3.32349312415209,0.79,0.098,6.18794801626618e-98,"0","Cplx2"
4.70021488174e-102,3.49641526570382,0.63,0.059,1.18111699763244e-97,"0","Gadl1"
5.04336431201408e-102,3.49080543414367,0.63,0.058,1.26734701796602e-97,"0","Dtx1"
6.33944401354632e-102,3.46681199472866,0.99,0.207,1.59303888616406e-97,"0","Prxl2b"
7.03194734377301e-102,3.13012211308055,0.9,0.139,1.76705804801672e-97,"0","Rufy3"
8.31776736212374e-102,3.12876253467406,0.99,0.188,2.09017176042807e-97,"0","Stom"
9.58195087785472e-102,3.26581989430947,0.71,0.076,2.40784843609611e-97,"0","Ccdc39"
9.83029960282053e-102,3.11042312441729,0.65,0.062,2.47025598719277e-97,"0","Riiad1"
8.99911816129736e-101,3.28608506795706,0.64,0.06,2.26138840275241e-96,"0","A830018L16Rik"
9.19283806530679e-101,3.11130757051098,0.79,0.098,2.31006827743094e-96,"0","Ppp1r1a"
1.10140386963685e-100,3.58816439802044,0.99,0.203,2.76771778401044e-96,"0","Sult1d1"
1.1963424399334e-100,3.43265726401627,0.57,0.046,3.00628891730865e-96,"0","5330413P13Rik"
4.0619917922416e-100,3.67822833624188,0.56,0.045,1.02073791747239e-95,"0","Pth2"
6.95306032391484e-100,2.95973361518109,0.9,0.133,1.74723452879656e-95,"0","Pde1c"
7.69279216701799e-100,3.95247833648924,0.56,0.046,1.93312174364995e-95,"0","Kcnk10"
6.24927866618316e-99,3.60340291209944,0.99,0.218,1.57038123602517e-94,"0","Olfm1"
3.25787207946656e-98,3.37184542242428,0.68,0.072,8.18670674849152e-94,"0","Rundc3a"
2.55477517052647e-97,3.57330281130921,0.54,0.043,6.41989452601598e-93,"0","Ptprr"
6.33631782071383e-97,3.25490720437175,0.61,0.057,1.59225330516718e-92,"0","Nxnl2"
9.65632926674792e-97,2.00342995762126,0.87,0.114,2.42653898144108e-92,"0","Lhx2"
1.56435975953818e-96,3.66100002169355,0.58,0.052,3.93107963974349e-92,"0","Fhad1"
